StartTime,Touch,Time,ButtonChosen,Song,ButtonPosition
1419461908.246173,1,1.430567979812622,pop,yello.wav
1419461908.246173,2,3.480340003967285,(stop),
1419461908.246173,3,4.464792013168335,classical,demicheli.wav
