StartTime,Touch,Time,ButtonChosen,Song,ButtonPosition
1419832735.569192,2,3.0508670806884766,(stop),
1419832735.569192,3,6.427410125732422,pop,yello.wav
1419832735.569192,4,8.312668085098267,(stop),
1419832735.569192,5,9.306833028793335,classical,demicheli.wav
1419832735.569192,6,10.589823961257935,(stop),
